SANPHAM,MASANPHAM,TENSANPHAM,BARCODE,DONVITINH,LOAITIEN,GIAVON,GIABAN,GIADAILY,VAT,BAOHANH,HANGSANXUAT,XUATXU,CHATLIEU,MAUSAC,MOTASANPHAM,GHICHU,TIMEACTION,MA_CHI_NHANH,HOATDONG,KEYACCESS,CYL_ADD,CYL_SUB,SPH_ADD,SPH_SUB,URL_IMAGE,VITRI,MAMAUIN,MASANPHAM_DIS,NHOMSP
25146,1.60 HOYA S-6.25 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021188,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-6.25,,,,,
25230,1.60 HOYA S-6.25 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021221,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-6.25,,,,,
25147,1.60 HOYA S-6.25 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021254,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-6.25,,,,,
37142,1.60 HOYA S-6.50 C- 1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021222,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.25,,-6.50,,,,,
25155,1.60 HOYA S-6.50 C-0.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000001647,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.00,,-6.50,,,,,
25156,1.60 HOYA S-6.50 C-0.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021094,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.25,,-6.50,,,,,
25157,1.60 HOYA S-6.50 C-0.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021123,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.50,,-6.50,,,,,
25151,1.60 HOYA S-6.50 C-0.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021156,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.75,,-6.50,,,,,
25152,1.60 HOYA S-6.50 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021189,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-6.50,,,,,
25231,1.60 HOYA S-6.50 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021222,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-6.50,,,,,
25153,1.60 HOYA S-6.50 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021255,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-6.50,,,,,
25154,1.60 HOYA S-6.50 C-1.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021308,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.75,,-6.50,,,,,
37143,1.60 HOYA S-6.75 C- 1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021223,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.25,,-6.75,,,,,
37144,1.60 HOYA S-6.75 C -1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021256,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.50,,-6.75,,,,,
25161,1.60 HOYA S-6.75 C-0.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000001648,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.00,,-6.75,,,,,
25162,1.60 HOYA S-6.75 C-0.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021095,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.25,,-6.75,,,,,
25163,1.60 HOYA S-6.75 C-0.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021124,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.50,,-6.75,,,,,
25158,1.60 HOYA S-6.75 C-0.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021157,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.75,,-6.75,,,,,
25159,1.60 HOYA S-6.75 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021190,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-6.75,,,,,
25232,1.60 HOYA S-6.75 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021223,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-6.75,,,,,
25233,1.60 HOYA S-6.75 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021256,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-6.75,,,,,
25160,1.60 HOYA S-6.75 C-1.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021309,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.75,,-6.75,,,,,
37145,1.60 HOYA S-7.00 C- 1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021224,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.25,,-7.00,,,,,
37146,1.60 HOYA S-7.00 C -1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021257,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.50,,-7.00,,,,,
25167,1.60 HOYA S-7.00 C-0.00,TRÒNG KÍNH HOYA -  NULUX 1.60 SFT SV,N000001649,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.00,,-7.00,,,,,
25168,1.60 HOYA S-7.00 C-0.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021096,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.25,,-7.00,,,,,
25169,1.60 HOYA S-7.00 C-0.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021125,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.50,,-7.00,,,,,
25164,1.60 HOYA S-7.00 C-0.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021158,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.75,,-7.00,,,,,
25165,1.60 HOYA S-7.00 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021191,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-7.00,,,,,
25234,1.60 HOYA S-7.00 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021224,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-7.00,,,,,
25235,1.60 HOYA S-7.00 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021257,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-7.00,,,,,
25166,1.60 HOYA S-7.00 C-1.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021310,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.75,,-7.00,,,,,
37147,1.60 HOYA S-7.25 C- 1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021225,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.25,,-7.25,,,,,
37148,1.60 HOYA S-7.25 C -1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021258,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.50,,-7.25,,,,,
25174,1.60 HOYA S-7.25 C-0.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000001650,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.00,,-7.25,,,,,
25175,1.60 HOYA S-7.25 C-0.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021097,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.25,,-7.25,,,,,
25176,1.60 HOYA S-7.25 C-0.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021126,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.50,,-7.25,,,,,
25170,1.60 HOYA S-7.25 C-0.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021160,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.75,,-7.25,,,,,
25172,1.60 HOYA S-7.25 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021192,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-7.25,,,,,
25236,1.60 HOYA S-7.25 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021225,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-7.25,,,,,
25237,1.60 HOYA S-7.25 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021258,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-7.25,,,,,
25173,1.60 HOYA S-7.25 C-1.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021311,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.75,,-7.25,,,,,
37149,1.60 HOYA S-7.50 C- 1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021226,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.25,,-7.50,,,,,
37150,1.60 HOYA S-7.50 C -1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021259,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.50,,-7.50,,,,,
25180,1.60 HOYA S-7.50 C-0.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000001651,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.00,,-7.50,,,,,
25181,1.60 HOYA S-7.50 C-0.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021098,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.25,,-7.50,,,,,
25182,1.60 HOYA S-7.50 C-0.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021127,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.50,,-7.50,,,,,
25177,1.60 HOYA S-7.50 C-0.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021161,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.75,,-7.50,,,,,
25178,1.60 HOYA S-7.50 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021193,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-7.50,,,,,
25238,1.60 HOYA S-7.50 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021226,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-7.50,,,,,
25239,1.60 HOYA S-7.50 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021259,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-7.50,,,,,
25179,1.60 HOYA S-7.50 C-1.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021312,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.75,,-7.50,,,,,
37151,1.60 HOYA S-7.75 C- 1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021227,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.25,,-7.50,,,,,
37152,1.60 HOYA S-7.75 C -1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021260,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.50,,-7.75,,,,,
25186,1.60 HOYA S-7.75 C-0.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000001652,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.00,,-7.75,,,,,
25187,1.60 HOYA S-7.75 C-0.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021099,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.25,,-7.75,,,,,
25188,1.60 HOYA S-7.75 C-0.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021128,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.50,,-7.75,,,,,
25183,1.60 HOYA S-7.75 C-0.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021162,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.75,,-7.75,,,,,
25184,1.60 HOYA S-7.75 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021194,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-7.75,,,,,
25240,1.60 HOYA S-7.75 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021227,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-7.50,,,,,
25241,1.60 HOYA S-7.75 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021260,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-7.75,,,,,
25185,1.60 HOYA S-7.75 C-1.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021313,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.75,,-7.75,,,,,
37153,1.60 HOYA S-8.00 C- 1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021228,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.25,,-8.00,,,,,
37154,1.60 HOYA S-8.00 C -1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021261,0,VND,0,870000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,-1.50,,-8.00,,,,,
25192,1.60 HOYA S-8.00 C-0.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000001653,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.00,,-8.00,,,,,
25193,1.60 HOYA S-8.00 C-0.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021005,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.25,,-8.00,,,,,
25194,1.60 HOYA S-8.00 C-0.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021129,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.50,,-8.00,,,,,
25189,1.60 HOYA S-8.00 C-0.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021163,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-0.75,,-8.00,,,,,
25190,1.60 HOYA S-8.00 C-1.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021195,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.00,,-8.00,,,,,
25242,1.60 HOYA S-8.00 C-1.25,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021228,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.25,,-8.00,,,,,
25243,1.60 HOYA S-8.00 C-1.50,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021261,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.50,,-8.00,,,,,
25191,1.60 HOYA S-8.00 C-1.75,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000021314,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-1.75,,-8.00,,,,,
35926,1.60 HOYA S-8.00 C-2.00,TRÒNG KÍNH HOYA - NULUX 1.60 SFT SV,N000035926,0,VND,0,870000,0,10,0,,0,,0,,,24/12/2017,,0,NAMHAI,,-2.00,,-8.00,,,,,
40084,1.60 kodak mắt đặt,1.60 KODAK MẮT ĐẶT,N000068415,0,VND,0,1300000,0,10,0,,0,,0,,,17/8/2018,,0,NAMHAI,,,,,,,,,
38822,1.60 KODAK RX,1.60 KODAK RX PAL PRECISE,N000067150,0,VND,0,0,0,10,0,,0,,0,,,28/3/2018,,0,NAMHAI,,,,,,,,,
25246,1.60 KODAK S+0.25 C-0.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000015038,0,VND,0,400000,0,10,0,,0,,0,,,8/3/2017,,0,NAMHAI,,-0.00,+0.25,,,,,,
44549,1.60 KODAK S+0.25 C-0.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072870,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.50,+0.25,,,0,,,
44550,1.60 KODAK S+0.25 C-0.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072871,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.75,+0.25,,,0,,,
44551,1.60 KODAK S+0.25 C-1.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072872,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.00,+0.25,,,0,,,
44552,1.60 KODAK S+0.25 C-1.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072873,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.25,+0.25,,,0,,,
44553,1.60 KODAK S+0.25 C-1.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072874,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.50,+0.25,,,0,,,
44554,1.60 KODAK S+0.25 C-1.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072875,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.75,+0.25,,,0,,,
44555,1.60 KODAK S+0.25 C-2.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072876,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-2.00,+0.25,,,0,,,
40430,1.60 KODAK S+0.50  C-1.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000068760,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,,0,NAMHAI,,,,,,0,,,
25247,1.60 KODAK S+0.50 C-0.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000015039,0,VND,0,400000,0,10,0,,0,,0,,,8/3/2017,,0,NAMHAI,,-0.00,+0.50,,,,,,
44556,1.60 KODAK S+0.50 C-0.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072877,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.25,+0.50,,,0,,,
44557,1.60 KODAK S+0.50 C-0.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072878,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.50,+0.50,,,0,,,
44558,1.60 KODAK S+0.50 C-0.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072879,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.75,+0.50,,,0,,,
44559,1.60 KODAK S+0.50 C-1.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072880,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.00,+0.50,,,0,,,
44560,1.60 KODAK S+0.50 C-1.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072881,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.25,+0.50,,,0,,,
44561,1.60 KODAK S+0.50 C-1.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072882,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.50,+0.50,,,0,,,
44562,1.60 KODAK S+0.50 C-1.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072883,0,VND,0,400000,0,10,0,,0,,0,,,10/7/2021,VP,0,NAMHAI,,-1.75,+0.50,,,0,,,
44563,1.60 KODAK S+0.50 C-2.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072884,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-2.00,+0.50,,,0,,,
25248,1.60 KODAK S+0.75 C-0.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000015040,0,VND,0,400000,0,10,0,,0,,0,,,8/3/2017,,0,NAMHAI,,-0.00,+0.75,,,,,,
44567,1.60 KODAK S+0.75 C-0.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072888-1,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.25,+0.75,,,0,,,
44564,1.60 KODAK S+0.75 C-0.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072885,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.50,+0.75,,,0,,,
44565,1.60 KODAK S+0.75 C-0.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072886,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.75,+0.75,,,0,,,
44566,1.60 KODAK S+0.75 C-1.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072887,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.00,+0.75,,,0,,,
43768,1.60 KODAK S+0.75 C-1.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072888,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.25,+0.75,,,0,,,
43767,1.60 KODAK S+0.75 C-1.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072121,0,VND,0,400000,0,0,0,,0,,0,,,1/7/2021,VP,0,NAMHAI,,-1.50,+0.75,,,0,,,
40767,1.60 KODAK S+0.75 C-1.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000069100,0,VND,0,400000,0,10,0,,0,,0,,,1/7/2021,,0,NAMHAI,,-1.75,+0.75,,,0,,,
40602,1.60 kodak s+0.75 c-2.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000068936,0,VND,0,400000,0,10,0,,0,,0,,,1/7/2021,,0,NAMHAI,,-2.00,+0.75,,,0,,,
25249,1.60 KODAK S+1.00 C-0.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000015041,0,VND,0,400000,0,10,0,,0,,0,,,8/3/2017,,0,NAMHAI,,-0.00,+1.00,,,,,,
44568,1.60 KODAK S+1.00 C-0.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072889,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.25,+1.00,,,0,,,
44569,1.60 KODAK S+1.00 C-0.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072890,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.50,+1.00,,,0,,,
44570,1.60 KODAK S+1.00 C-0.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072891,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.75,+1.00,,,0,,,
44571,1.60 KODAK S+1.00 C-1.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072892,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.00,+1.00,,,0,,,
43590,1.60 KODAK S+1.00 C-1.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072893,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.25,+1.00,,,0,,,
44572,1.60 KODAK S+1.00 C-1.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072893-1,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.50,+1.00,,,0,,,
44573,1.60 KODAK S+1.00 C-1.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072894,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.75,+1.00,,,0,,,
40603,1.60 kodak s+1.00 c-2.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072895,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,,0,NAMHAI,,-2.00,+1.00,,,0,,,
25250,1.60 KODAK S+1.25 C-0.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000015042,0,VND,0,400000,0,10,0,,0,,0,,,8/3/2017,,0,NAMHAI,,-0.00,+1.25,,,,,,
44574,1.60 KODAK S+1.25 C-0.25,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072895-1,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.25,+1.25,,,0,,,
44575,1.60 KODAK S+1.25 C-0.50,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072896,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-0.50,+1.25,,,0,,,
40457,1.60 kodak s+1.25 c-0.75,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072897,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,,0,NAMHAI,,-0.75,+1.25,,,0,,,
44576,1.60 KODAK S+1.25 C-1.00,"Mắt 1.60 KODAK FSV,UV400 Clean'N'CleAR",N000072897-1,0,VND,0,400000,0,10,0,,0,,0,,,29/6/2021,VP,0,NAMHAI,,-1.00,+1.25,,,0,,,
